Time: B1 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy J2 x y dx dy B2 x y phi phi dx dy dphi dphi d2x d2y d2phi d2phi J1 x y dx dy Lam1 x y Lam2 x y K1 Lin Ang K2 Lin Ang Pot1 - Pot2 - Total Total
RK45  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - dt dt  - - - (rad) (deg) dt dt dt(r) dt(d) dt2 dt2 dt2(r) dt2(d) - - - dt dt - - - - - - - Kin Kin - Kin Kin - - - - Kinet Poten
4 SimBody1 - - - - - - - - - - - - Joint001 - - - - Joint004 - - - - SimBody2 - - - - - - - - - - - - Joint004 - - - - SimBody1 - - SimBody2 - - SimBody1 - - SimBody2 - - SimBody1 - SimBody2 -  - - 
1.8 -  -76.13957633 -254.93989353 -1.9613472309257929 -112.3769184917188 -333.55347346  137.32364465 -1.8035777352559696 -103.3373922539304 2906.71755495 -493.13611366 14.377880527293508 823.7918725572487 -  1.89004368e-10 -7.00000005e+01 -9.87370186e-11  2.83120016e-09 - -152.27915534 -439.87978863 -667.10695063  274.64729411 - -177.75887309 -509.00367879 1.2176400853921057 69.76563785891682 -736.90746337  300.37642136 -1.0097885480937283 -57.85662200641379 3939.95039825 -215.6275219  -27.47914971176887 -1574.4393030924887 - -152.27915534 -439.87978858 -667.10695063  274.64729416 - -0.7364044854248581 -2.053119885862216 - -0.3989784353217998 -0.9715725662205567 - 7.552234935402793 2.2987639563689917 - 32.06341469730219 0.052386886369487504 - 10.96991877581064 - 20.38768165445026 41.96680047544346 31.357600430260902 
1.81 -  -79.32815444 -253.59477992 -1.978650886661571 -113.36834493552621 -304.01952713  131.36162191 -1.6559268627345092 -94.87762041702656 2992.35326179 -695.52148215 15.113872147280537 865.9610861395017 -  2.12622808e-10 -7.00000005e+01 -1.93267624e-10  1.94415861e-09 - -158.65631159 -437.18956137 -608.03905759  262.72324831 - -184.93015936 -506.01552399 1.206126898145832 69.10598082096149 -697.26421403  296.78435097 -1.2963880628451794 -74.27756461216931 3991.38924748 -497.58069978 -29.603272390055384 -1696.1425677263308 - -158.65631159 -437.18956131 -608.03905759  262.72324836 - -0.7515544455625407 -2.00107405564109 - -0.40418738201100896 -0.9430206235878132 - 6.366314123526543 1.93779107340709 - 29.076088385179936 0.08634391795342829 - 12.501724712651423 - 23.356138693577122 37.466537500067 35.857863406228546 
1.82 -  -82.21786687 -252.31901071 -1.9944450569834955 -114.27328423588327 -273.85425339  123.49624167 -1.5020608824498793 -86.06174913607416 3033.64373563 -873.04249176 15.621765707848388 895.0612436019117 -  2.10775397e-10 -7.00000005e+01 -2.89503532e-10  1.82350846e-09 - -164.43573648 -434.63802291 -547.70850974  246.99248745 - -191.7021515  -503.07683368 1.1916650674865235 68.27737896015022 -657.01773022  290.54190829 -1.597181762118392 -91.51177408465168 4061.3337339 -744.6031868 -30.326507574650048 -1737.58089139897 - -164.43573648 -434.63802285 -547.70850975  246.9924875  - -0.7634305635877334 -1.9554518530407115 - -0.4112702990350375 -0.9180059316767599 - 5.238185004730642 1.594408938368378 - 26.130727846672105 0.1310600681530525 - 13.954561733673074 - 26.27545731519274 33.094381857924176 40.23001904886581 
1.83 -  -84.80455125 -251.13030499 -2.008678902557467 -115.08882351351282 -243.4812002   113.99701435 -1.3442322689161383 -77.01883569418945  3034.55963404 -1021.72882885 15.90744948313718 911.4297182013232 -  1.98994599e-10 -7.00000005e+01 -2.24332553e-10  2.11656470e-09 - -169.60910527 -432.26061143 -486.96240299  227.99403241 - -198.06782846 -500.21228015 1.174181768197579 67.27565969892963 -615.96495861  282.02137404 -1.8984457325322344 -108.77292810871896 4152.96376282 -953.09517391 -29.708225760505997 -1702.1559528988241 - -169.60910528 -432.26061137 -486.96240299  227.99403247 - -0.7728157855275885 -1.9170787056454364 - -0.42054919898828796 -0.8968930245620135 - 4.195216653553516 1.276948203388613 - 23.237692074872623 0.1851646502175432 - 15.30825146854255 - 29.121127856679493 28.895021582032296 44.429379325222044 
1.84 -  -87.08808495 -250.04350796 -2.021323802016397 -115.81332288487675 -213.28519266  103.16728017 -1.184631401910324 -67.87437960812753  2998.82359379 -1138.76776598 15.977295901527109 915.4316231891712 -  2.00984118e-10 -7.00000005e+01 -4.04298817e-10  1.77874426e-09 - -174.17617269 -430.08701733 -426.57038757  206.33456364 - -204.01802272 -497.44273122 1.1537382616913896 66.10433305767673 -573.88409365  271.60168456 -2.187100357580002 -125.3116198608873  4266.80571459 -1125.25563806 -27.81630749077029 -1593.7570208592747 - -174.17617269 -430.08701727 -426.57038758  206.33456369 - -0.7801955571613389 -1.886058449627365 - -0.43207738569161946 -0.8794592232017848 - 3.2581587576786353 0.9917246987572336 - 20.410455915537003 0.24575316955518964 - 16.5458883015408 - 31.87242006463981 24.90609254152806 48.41830836618061 
1.85 -  -89.07201337 -249.07030946 -2.0323727126709272 -116.44637883359847 -183.61556287   91.33288463 -1.0253825099154514 -58.75009020468666  2929.83622254 -1222.48094445 15.838388263364392 907.472801780317 -  2.07222683e-10 -7.00000005e+01 -9.19300192e-10  1.00978070e-09 - -178.14402955 -428.14062031 -367.23112766  182.66577215 - -209.54136968 -494.78546437 1.1305231309653405 64.77420404622964 -530.56231467  259.61343258 -2.4507700355447355 -140.4187795938401  4400.50655676 -1268.39757997 -24.724297323146995 -1416.5978880429216 - -178.14402955 -428.14062025 -367.23112766  182.6657722  - -0.7857263582800053 -1.8618453672813717 - -0.44561657969587726 -0.8649639777696917 - 2.4410550378395492 0.7430130795005442 - 17.665423197627756 0.30857932743159333 - 17.654159916603078 - 34.5121703490903 21.158070642399444 52.166330265693375 
1.86 -  -90.76320716 -248.21907732 -2.041839443149478 -116.98878253580727 -154.78803493   78.830273   -0.8685267462418278 -49.76291695388657  2830.99695399 -1272.4609471  15.500757845071533 888.1280037768996 -  1.88677518e-10 -7.00000005e+01 -3.18010507e-10  2.11069562e-09 - -181.52641715 -426.438156   -309.57607145  157.66054844 - -214.62454363 -492.25488815 1.1048448482724562 63.30294682278354 -485.82517982  246.29325762 -2.6778769235343827 -153.4310457739972  4548.7486806  -1393.75816503 -20.52050746240624 -1175.7384710625884 - -181.52641715 -426.43815594 -309.57607145  157.6605485  - -0.7892643250622029 -1.8433488238707716 - -0.460628294220269 -0.8522693585435389 - 1.7513468069313116 0.5330783469104914 - 15.021953736838872 0.36841977255879255 - 18.623537102197588 - 37.02606514315306 17.674798663239468 55.64960224535065 
1.87 -  -92.17151763 -247.49481861 -2.0497576219734874 -117.44246076385288 -127.08211406   65.99263821 -0.7159764741419793 -41.02243019899293  2706.24739548 -1289.80687966 14.980708998423017 858.3313997232934 -  1.83618454e-10 -7.00000005e+01 2.15152340e-10 2.68298095e-09 - -184.34303811 -424.98963855 -254.16422942  131.98527846 - -219.25278786 -489.86365168 1.0771228052010653 61.71459075531296 -439.56551247  231.75269037 -2.8578667159957347 -163.74370123746826  4703.46915005 -1514.79481556 -15.324281422790625 -878.016649596635 - -184.34303811 -424.98963848 -254.16422942  131.98527851 - -0.7904505267408517 -1.8290784661235455 - -0.4762960373573786 -0.8400126018424287 - 1.190154287210834 0.3622614764155455 - 12.502518773840908 0.41960982217710546 - 19.448317845140025 - 39.40153870437473 14.474544359644394 58.849856549514755 
1.8800000000000001 -  -93.3093781  -246.89929127 -2.056179041122235 -117.8103809795606 -100.73290397   53.13376092 -0.5694364489320646 -32.626305224724135  2560.59873662 -1277.32316044 14.303858569336906 819.5507267750405 -  1.75575110e-10 -7.00000005e+01 -1.02397735e-09  1.18841825e-09 - -186.61875906 -423.79858386 -201.46580896  106.26752346 - -223.41071498 -487.62397213 1.047875241083192 60.03882877032055 -391.76776855  215.96652406 -2.981602847637472 -170.83325935381495  4854.57138123 -1645.00202574 -9.302018939108102 -532.9664261616538 - -186.61875906 -423.7985838  -201.46580896  106.26752352 - -0.7888442578961516 -1.817342225634422 - -0.4915973801856388 -0.8268271899124511 - 0.75282890487487 0.2291475260778067 - 10.132738029772595 0.4567318454191007 - 20.126500193710513 - 41.6264544094729 11.571446306144374 61.75295460318341 
1.8900000000000001 -  -94.19130058 -246.43128461 -2.0611710837620416 -118.09640395397086 -75.91882811  40.53075504 -0.4303025310330479 -24.654518941990776  2400.38215692 -1239.51207275 13.506344309786554 773.8565256013045 -  1.85664817e-10 -7.00000005e+01 6.33946229e-11 2.36742892e-09 - -188.38260403 -422.86257052 -151.83765699   81.06151132 - -227.08330586 -485.54896366 1.0177025396529547 58.31006032185961 -342.52239104  198.78455555 -3.041883960735703 -174.2871127186944  4991.21412721 -1795.481229   -2.674424904134988 -153.2332596316146 - -188.38260403 -422.86257046 -151.837657     81.06151136 - -0.7840826358364138 -1.8064932703945191 - -0.5054344856003571 -0.8115889379046837 - 0.4298862575490821 0.13084961506451961 - 7.941030952910588 0.47538665976084316 - 20.659462897483138 - 43.68778452728844 8.977153485285033 64.34724742477158 
1.9000000000000001 -  -94.83324451 -246.08706662 -2.0648131251954824 -118.30507755691882 -52.74910333  28.40849543 -0.2995626225345825 -17.163673971102146  2233.0267858  -1182.23143375 12.633049725036463 723.8204316234944 -  1.62117431e-10 -7.00000005e+01 -3.35738548e-10  2.17638529e-09 - -189.66649189 -422.17413452 -105.49820718   56.81699172 - -230.25697919 -483.65372909 0.9872652258677332 56.566130702251066 -292.02487301  179.96692967 -3.0339605677002823 -173.83313573834147  5103.5338878  -1972.74808092 4.291639195997089 245.8928131235511 - -189.66649189 -422.17413446 -105.49820718   56.81699178 - -0.7760292446533913 -1.7951917894174227 - -0.5168085278614576 -0.7936380390191874 - 0.2083440051809164 0.06341615345839097 - 5.957745667248426 0.4729133440489486 - 21.051455932147405 - 45.5705258082628 6.702419169936682 66.6219817404102 
1.9100000000000001 -  -95.25187991 -245.86096403 -2.0671920855129025 -118.44138194273607 -31.25598655  16.92923442 -0.1777312367426929 -10.183249752996769  2066.34173142 -1112.0114142  11.732750896352636 672.2371084393396 -  1.60767399e-10 -7.00000005e+01 -2.65941935e-10  2.28524399e-09 - -190.50376268 -421.72192934 -62.5119734   33.85846935 - -232.92056296 -481.95599995 0.9572574872825685 54.84681392858925 -240.55701513  159.23769233 -2.955885925241374 -169.35978823845312  5184.40016115 -2177.37932395 11.30771985922564 647.8846238498946 - -190.50376269 -421.72192927 -62.5119734   33.85846941 - -0.7648685348670863 -1.7826213246780362 - -0.5249974378603639 -0.7729160895246764 - 0.0733387133836642 0.022322980199026714 - 4.21384861384824 0.44888701607602693 - 21.308939975501062 - 47.25706361180693 4.758397323506958 68.56600358730799 
1.92 -  -95.46381509 -245.74600793 -2.068397608580549 -118.5104533266179 -11.39594507   6.19018553 -0.06484326577017697 -3.715245458476258  1907.49845133 -1035.18080509 10.851438887342573 621.7416498888674 -  1.84115834e-10 -7.00000005e+01 -4.02367917e-10  1.68451653e-09 - -190.92763305 -421.49201713 -22.79189025  12.38037125 - -235.06599678 -480.47619345 0.928378622689524 53.19217687027801 -188.45264749  136.34573298 -2.8085626926087635 -160.91878878438052  5230.6835041  -2403.92893218 18.098448735006837 1036.9647282497754 - -190.92763305 -421.49201707 -22.79189026  12.38037131 - -0.7511161019411227 -1.7685986899609631 - -0.5296843130451779 -0.7499745803493211 - 0.009761926197189628 0.002971354079277747 - 2.7394446897376628 0.4052564631533949 - 21.43985117405964 - 48.7271153040366 3.157434433167525 70.16696647809624 
1.93 -  -95.4848878  -245.73455977 -2.0685175168338867 -118.51732356346292  6.93890583 -3.77023533 0.039485152261649455 2.2623325780239507 1762.05588026 -957.05332873 10.025956301037658 574.4449816320521 -  1.63709046e-10 -7.00000005e+01 -2.50006238e-10  2.12430118e-09 - -190.96977847 -421.46912081 13.87781173 -7.54047078 - -236.68864155 -479.23687796 0.9013057894329907 51.641017785217244 -136.05484566  111.12002371 -2.595438434939614 -148.70766830807958  5243.64774459 -2642.10993133 24.435083277841247 1400.0271438709972 - -190.96977847 -421.46912074 13.87781173 -7.54047072 - -0.7355452356536869 -1.753548751056137 - -0.5309971347474213 -0.725855220265779 - 0.003619706809119496 0.0011017733981070381 - 1.5624445739874846 0.3460853118897593 - 21.452888261419673 - 49.95826128421942 1.9132513660844706 71.41114954563909 
1.94 -  -95.32961446 -245.8188383  -2.0676341612541576 -118.46671101693511  23.90122399 -12.95933073 0.13594233863167057 7.78892226073297 1633.34952014 -881.40366073 9.279937341710935 531.701243825889 -  1.53605129e-10 -7.00000005e+01 1.20547128e-10 2.86451218e-09 - -190.6592318  -421.63767788  47.80244822 -25.91866185 - -237.7871577  -478.26176116 0.8766713127288591 50.22956623955715 -83.6740042   83.50849606 -2.3219175416728275 -133.03607551524445  5228.40767518 -2878.77946203 30.15727019348305 1727.8843037222543 - -190.6592318  -421.63767781  47.80244822 -25.9186618  - -0.71906108608423 -1.7383642345941033 - -0.5294538516006998 -0.7018889187891862 - 0.04290572397056006 0.013059727701645818 - 0.70758844900709 0.2769843871202131 - 21.356912459407624 - 50.92695016508043 1.0405382877995089 72.28386262448805 
1.95 -  -95.01085741 -245.991296   -2.065822064699779 -118.36288553229903  39.66529082 -21.41374821 0.22538211733698818 12.913444101131724 1522.3952342  -810.33662596 8.622977368336786 494.0602100425233 -  1.67077019e-10 -7.00000005e+01 -3.49558604e-10  1.92961735e-09 - -190.02171769 -421.98259329  79.33058203 -42.82749707 - -238.36300391 -477.57439353 0.8550466906711057 48.99056666208238 -31.55495806  53.5958892  -1.994638408384832 -114.28436245514278  5192.72788616 -3100.04584392 35.17798671493325 2015.5501705329543 - -190.02171769 -421.98259322  79.33058203 -42.82749701 - -0.7025678595966236 -1.724207540914314 - -0.5258407435770631 -0.6794824146678506 - 0.11793553181271753 0.03589744652300176 - 0.1958580792746889 0.20440431499052514 - 21.160518836716278 - 51.60978670310993 0.5540953726009333 72.77030553982621 
1.96 -  -94.53972018 -246.24483142 -2.063146944738214 -118.20961244881015  54.40531578 -29.18362657 0.3086916960590717 17.686731354919996 1428.25297731 -744.50418591 8.052685724625446 461.3849057662851 -  1.54656732e-10 -7.00000005e+01 -5.30917532e-11  2.50526710e-09 - -189.07944323 -422.48966413 108.81063212 -58.36725402 - -238.41967273 -477.19679311 0.8369338047277474 47.95277474272611 20.14239131 21.6024214  -1.6207803689305418 -92.86387465737656  5145.59618965 -3292.92376432 39.47341010464203 2261.6598019850453 - -189.07944323 -422.48966407 108.81063211 -58.36725397 - -0.6868665804679465 -1.7123179426976392 - -0.5210679600070334 -0.6599506634753661 - 0.22123592708740225 0.06734022172455792 - 0.044170736552095864 0.13496154467645488 - 20.871794481946267 - 51.98489800106978 0.4677084300405109 72.85669248301605 
1.97 -  -93.9256361  -246.57285799 -2.0596659205271366 -118.01016445313256  68.27893888 -36.32009391 0.38668989022665934 22.15569869036468 1348.66773854 -683.5326461  7.5584840404492315 433.06923503473075 -  1.54614099e-10 -7.00000005e+01 -1.58479452e-10  2.30367903e-09 - -187.85127507 -423.14571727 136.55787846 -72.64018893 - -237.96180247 -477.14815474 0.8227623746792317 47.14081161128129  71.34869127 -12.13057282 -1.2075230335131961 -69.1859734851404  5095.94796939 -3446.26932215 43.06371766884887 2467.369272567992 - -187.85127507 -423.14571721 136.55787846 -72.64018888 - -0.6726003161319012 -1.7038673055650495 - -0.5160403410699145 -0.6444221505396671 - 0.3471613723131559 0.10566965362881738 - 0.2652018005695939 0.07491220007692265 - 20.49824013155171 - 52.03321575521994 0.7929450265884899 72.53145588677165 
1.98 -  -93.17658772 -246.96927077 -2.055428534375584 -117.7673801104814  81.41768614 -42.86745469 0.4600668015091834 26.359886020559184 1280.78995506 -626.51091424 7.125915478352291 408.2848820765334 -  1.53448809e-10 -7.00000005e+01 -2.20538254e-10  2.18625473e-09 - -186.3531783  -423.93854284 162.83537311 -85.73491069 - -236.99429143 -477.44373763 0.8128917932520229 46.575268954162006 122.07965484 -47.16080685 -0.7617151640008879 -43.64306408836621  5051.73845251 -3551.03066867 45.99134823671602 2635.1101480802686 - -186.3531783  -423.93854278 162.83537311 -85.73491064 - -0.6602438601186903 -1.699878027569731 - -0.5115634715439298 -0.6338135098482719 - 0.4914140305355164 0.14957755826566205 - 0.8672109932210039 0.029808965717335933 - 20.046808040709436 - 51.73958132521307 1.5380115477395182 71.7863893659225 
1.99 -  -92.29938623 -247.42835906 -2.0504781643054963 -117.4837447984375  93.92442286 -48.86009571 0.5293653371573617 30.330399639636678 1221.83866317 -572.4330278  6.740601286879375 386.2080051186396 -  1.51473500e-10 -7.00000005e+01 -2.23607799e-10  2.17960405e-09 - -184.59877529 -424.85671944 187.84884667 -97.72019292 - -235.52150702 -478.09395831 0.8076152048382121 46.27294270782301 172.42316732 -82.96515022 -0.28975355702833394 -16.601655916626747  5019.37919843 -3600.02931197 48.30127528285143 2767.4592188069482 - -184.5987753  -424.85671938 187.84884667 -97.72019287 - -0.6501236500239925 -1.7011938145983483 - -0.5082866169504296 -0.6288516702159784 - 0.6506040483455315 0.19803212546226343 - 1.8538029574160728 0.004313395260196884 - 19.524001515090617 - 51.09364687244084 2.7067525264840646 70.61764838753146 
2.0 -  -91.29994495 -247.94470868 -2.044853435059976 -117.16147155176539 105.8768827  -54.32335505 0.5949987711076706 34.09091839994004 1169.64972622 -520.54379901 6.3914651254971355 366.2039765960389 -  1.49995572e-10 -7.00000005e+01 -2.25256258e-10  2.17855955e-09 - -182.59989273 -425.88941871  211.75376649 -108.64671178 - -233.54664701 -479.10366903 0.8071638716101373 46.24708321870031  222.52220196 -118.95629668 0.20235999537247892 11.59437367712991  5003.44210694 -3587.53283983 50.02525403873072 2866.2359254890466 - -182.59989273 -425.88941864  211.75376649 -108.64671172 - -0.642451434922756 -1.7084828243450827 - -0.5066727499764697 -0.6301171234313411 - 0.8219358026061571 0.25018241801155966 - 3.2236005662959637 0.0021038318527909976 - 18.935986185923127 - 50.090592109680244 4.297822618766471 69.02657829560337 
2.0100000000000002 -  -90.18349221 -248.51312845 -2.0385893052147 -116.80256334930914 117.3360902  -59.27731197 0.6572967015823394 37.66032688853799 1123.10934718 -470.57808155 6.073203567146977 347.9689325213182 -  1.47622359e-10 -7.00000005e+01 -1.85536919e-10  2.25378471e-09 - -180.36698725 -427.02625826  234.67218162 -118.55462579 - -231.07128363 -480.47158113 0.8117102516492254 46.50757160700259  272.55555157 -154.49508811 0.7088247927566378 40.61266903919059  5006.49610975 -3508.84684744 51.17008863689241 2931.8301162042667 - -180.36698725 -427.02625819  234.67218161 -118.55462574 - -0.6373580622384394 -1.722251214437213 - -0.5069820130737447 -0.6380852476340895 - 1.0030640525440289 0.3053145869661766 - 4.969838255592097 0.02581306076510626 - 18.288673745415906 - 48.73169721345266 6.304029955867408 67.02037095886857 
