0.31 66.33706564540452 -223.86311614368245 -4.9686862428792615 34.778122175179774 -420.4049961575221 3.079464656239067 94.62232959729313 -595.2922497586426 3.86312198643244 234.34218913032842 -669.6257800642378 3.151707667993124 -409.53903722651063 107.3186435645377 -4.23368996810432 -916.0893241830711 220.6614263574585 -0.9719659839182606 -1348.6572682769581 -68.51612945803569 -4.46927993821272 -1710.222613121012 2207.494712314748 34.903151736000375 
0.32 62.54834320589877 -222.79014758343905 -5.008066261657178 26.359721671045158 -418.2032926578731 3.071036751315784 82.96105321666883 -595.0814833076253 3.8315637931752535 216.14172744618523 -647.8550371286648 3.478478189726044 -347.11584021318754 105.72816494272777 -3.6286297699916923 -783.0814719029752 217.7250577004755 -0.8906924429058675 -1014.6434991786551 106.22861103486281 -1.8503026780450678 -1908.757686409979 2133.892139203965 30.856162681816034 
0.33 59.39910071111442 -221.77368334977092 -5.041160198700083 18.91560655448914 -416.08288973252047 3.059547174101774 73.9086446558153 -593.2529785738749 3.825580420835735 196.44810024154302 -627.1132117820875 3.7756587678049063 -282.9403923831125 96.52045551095961 -2.9895309392595175 -712.2192973915006 205.06349186000713 -1.4683026764501248 -809.9685767076968 256.71315366957344 0.6269738839289504 -2020.6461210472166 2008.8033315649416 28.85298117461614 
0.34 56.88338072273437 -220.87781680212856 -5.067865975232419 12.024593390741137 -414.12085887616377 3.040873468020349 66.55267583100954 -589.9623168317556 3.8437097222552703 175.86594990003505 -607.7714045908305 4.059904797457162 -220.52231595666643 81.86310093363619 -2.3522944215986685 -669.153466902319 186.76820552474555 -2.292686129977473 -669.3654625156641 402.603472915957 2.9850460462022825 -2090.4807276956553 1855.4758830283495 28.170476180766624 
0.35000000000000003 54.98313772175737 -220.1503270421103 -5.088213989158849 5.486095357368096 -412.35110842644303 3.0133122153315517 60.376000544839634 -585.1436270971116 3.8850460403172944 154.7319366586871 -590.0828786954997 4.341918125971466 -159.7564111475881 63.03132418987329 -1.7174397066096874 -640.2228417610328 167.41989073837124 -3.2336495567793273 -573.0202979369121 565.4493404801018 5.269612252042223 -2131.8690872507336 1678.2707197619034 28.348547135377753 
0.36 53.68431077820291 -219.62735138342245 -5.102215995533443 -0.8052446489970766 -410.7585410960884 2.9759710364832848 54.93990383699938 -578.5461727260002 3.948749888649277 133.32302652378388 -574.2865168856075 4.62879709316152 -100.18845939273685 41.157387994678174 -1.0831559660409997 -619.0516983409049 152.28591097769015 -4.244809528712645 -522.8291315064408 760.0820951025211 7.44561110288288 -2144.637176349708 1476.939360744904 29.105430654500797 
0.37 52.97582002002736 -219.33313881838353 -5.109887808098863 -6.913457841384044 -409.27035396858406 2.9281988745083294 49.71696615310019 -569.8183450083487 4.033208544077145 111.96210660606715 -560.6236777326491 4.925250377446482 -41.68977899074462 17.497995678203125 -0.45215809791787603 -603.5651497157227 147.70986851218058 -5.322585927076026 -533.6413130182805 991.3694274335774 9.39404884542321 -2120.3427878037546 1251.8648007973745 30.229637907909197 
0.38 52.84707211655155 -219.27903045877179 -5.111284649711204 -12.901422666037824 -407.74222162636255 2.8691528150944055 43.987598840617814 -558.6246859450902 4.135164092121567 91.08677706839993 -549.3133641558178 5.233849783578997 15.782244206666377 -6.65742054379681 0.17126087417069868 -595.6296609932165 161.90245451292748 -6.512097810643708 -628.2069312703511 1250.232114006841 10.896523671931154 -2044.8537300753674 1007.8684465105903 31.485680192779533 
0.39 53.28859305989115 -219.4639371030014 -5.106498164432085 -18.867210788050564 -405.93041296296235 2.7972581334780693 36.80240824603011 -544.8123486044353 4.248406608700887 71.28637921461629 -540.4851328770919 5.5541368559825814 72.34857407961803 -30.09252261403746 0.7835454155031228 -600.055269108142 206.88985068683687 -7.911931996685566 -827.0165184052271 1508.6804621969216 11.570371522780178 -1903.3403035154654 758.7029234036764 32.48253283216963 
0.4 54.28587207592473 -219.8724466861052 -5.095721353692518 -24.96010089474374 -403.4418112017134 2.7098605914462963 27.113141059637748 -528.6075334256319 4.361846850877825 53.25403522069225 -534.0742888480114 5.880486498480984 126.21896013588416 -50.9082241820149 1.3609593894353496 -621.6181118714467 300.84895390225637 -9.623486804898928 -1124.0219733217752 1720.0717863050256 10.823720479404198 -1692.590646853966 529.2204999337686 32.56829873986056 
